ID_Venda,Data_Venda,Produto,Categoria,Preço_Unitário,Quantidade,Método_Pagamento,Região,Canal_Venda,Tipo_Cliente,Valor_Total
714,2023-01-30 17:00:00,Smartwatch,Impressoras,2607.48,1,PayPal,Sudeste,Website,Novo,2607.48
715,2023-01-30 18:00:00,Mouse,Fotografia,1912.83,2,Cartão de Crédito,Sudeste,Marketplace,Novo,3825.66
716,2023-01-30 19:00:00,Headphone,Periféricos,4540.85,6,PayPal,Sul,Website,Recorrente,27245.100000000002
717,2023-01-30 20:00:00,Mouse,Impressoras,2606.04,6,Cartão de Crédito,Centro-Oeste,Redes Sociais,Recorrente,15636.24
718,2023-01-30 21:00:00,Câmera,Acessórios,1796.85,8,PayPal,Nordeste,Marketplace,Novo,14374.8
719,2023-01-30 22:00:00,Câmera,Eletrônicos,4345.21,8,Boleto Bancário,Sul,Marketplace,Novo,34761.68
720,2023-01-30 23:00:00,Teclado,Fotografia,2459.96,9,Cartão de Crédito,Centro-Oeste,Website,Novo,22139.64
721,2023-01-31 00:00:00,Monitor,Periféricos,2436.44,9,Cartão de Crédito,Sul,Website,Novo,21927.96
722,2023-01-31 01:00:00,Notebook,Eletrônicos,3040.84,2,Cartão de Crédito,Sudeste,Marketplace,Novo,6081.68
723,2023-01-31 02:00:00,Mouse,Eletrônicos,2534.09,8,PayPal,Sul,Website,Recorrente,20272.72
724,2023-01-31 03:00:00,Monitor,Impressoras,737.89,9,Cartão de Crédito,Centro-Oeste,Website,Novo,6641.01
725,2023-01-31 04:00:00,Tablet,Acessórios,869.75,9,Boleto Bancário,Centro-Oeste,Marketplace,Novo,7827.75
726,2023-01-31 05:00:00,Mouse,Eletrônicos,431.59,5,PayPal,Sul,Marketplace,Recorrente,2157.95
727,2023-01-31 06:00:00,Headphone,Periféricos,3235.21,8,Boleto Bancário,Centro-Oeste,Redes Sociais,Novo,25881.68
728,2023-01-31 07:00:00,Monitor,Fotografia,1097.01,10,PayPal,Sudeste,Marketplace,Novo,10970.1
729,2023-01-31 08:00:00,Smartwatch,Fotografia,975.18,6,PayPal,Sudeste,Marketplace,Novo,5851.08
730,2023-01-31 09:00:00,Monitor,Fotografia,1843.0,2,PayPal,Centro-Oeste,Website,Novo,3686.0
731,2023-01-31 10:00:00,Smartwatch,Impressoras,3600.65,4,PayPal,Sudeste,Marketplace,Novo,14402.6
732,2023-01-31 11:00:00,Câmera,Periféricos,635.73,8,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,5085.84
733,2023-01-31 12:00:00,Smartwatch,Eletrônicos,1190.21,2,Boleto Bancário,Sul,Redes Sociais,Recorrente,2380.42
734,2023-01-31 13:00:00,Impressora,Periféricos,4065.3,2,PayPal,Nordeste,Marketplace,Recorrente,8130.6
735,2023-01-31 14:00:00,Notebook,Impressoras,3615.27,7,Cartão de Crédito,Norte,Marketplace,Recorrente,25306.89
736,2023-01-31 15:00:00,Impressora,Impressoras,2433.51,3,PayPal,Centro-Oeste,Redes Sociais,Recorrente,7300.530000000001
737,2023-01-31 16:00:00,Headphone,Acessórios,2420.13,5,PayPal,Sul,Redes Sociais,Novo,12100.650000000001
738,2023-01-31 17:00:00,Smartphone,Periféricos,1092.98,2,PayPal,Norte,Marketplace,Recorrente,2185.96
739,2023-01-31 18:00:00,Headphone,Fotografia,848.17,2,Pix,Sudeste,Redes Sociais,Recorrente,1696.34
740,2023-01-31 19:00:00,Teclado,Impressoras,4175.16,3,Pix,Nordeste,Redes Sociais,Recorrente,12525.48
741,2023-01-31 20:00:00,Mouse,Impressoras,161.11,5,Cartão de Crédito,Centro-Oeste,Website,Recorrente,805.5500000000001
742,2023-01-31 21:00:00,Impressora,Acessórios,263.56,2,Pix,Norte,Website,Recorrente,527.12
743,2023-01-31 22:00:00,Headphone,Fotografia,2888.76,3,Boleto Bancário,Sul,Redes Sociais,Novo,8666.28
744,2023-01-31 23:00:00,Mouse,Impressoras,847.59,8,Pix,Norte,Marketplace,Recorrente,6780.72
745,2023-02-01 00:00:00,Mouse,Eletrônicos,3166.23,3,Boleto Bancário,Sul,Website,Recorrente,9498.69
746,2023-02-01 01:00:00,Mouse,Fotografia,243.99,4,Boleto Bancário,Sudeste,Redes Sociais,Novo,975.96
747,2023-02-01 02:00:00,Notebook,Periféricos,2882.73,9,Boleto Bancário,Norte,Redes Sociais,Novo,25944.57
748,2023-02-01 03:00:00,Smartphone,Acessórios,326.76,1,Pix,Centro-Oeste,Website,Recorrente,326.76
749,2023-02-01 04:00:00,Smartwatch,Eletrônicos,1328.39,5,Boleto Bancário,Norte,Redes Sociais,Novo,6641.950000000001
750,2023-02-01 05:00:00,Headphone,Eletrônicos,941.19,7,Pix,Sudeste,Marketplace,Recorrente,6588.33
751,2023-02-01 06:00:00,Teclado,Periféricos,4793.28,9,Pix,Norte,Marketplace,Recorrente,43139.52
752,2023-02-01 07:00:00,Headphone,Acessórios,3016.82,3,PayPal,Nordeste,Redes Sociais,Novo,9050.460000000001
753,2023-02-01 08:00:00,Smartwatch,Impressoras,2839.84,8,Cartão de Crédito,Nordeste,Redes Sociais,Recorrente,22718.72
754,2023-02-01 09:00:00,Câmera,Acessórios,142.17,6,PayPal,Centro-Oeste,Marketplace,Novo,853.02
755,2023-02-01 10:00:00,Monitor,Impressoras,3611.76,7,Boleto Bancário,Centro-Oeste,Website,Recorrente,25282.32
756,2023-02-01 11:00:00,Mouse,Periféricos,3325.64,8,Pix,Sul,Marketplace,Recorrente,26605.12
757,2023-02-01 12:00:00,Impressora,Periféricos,1453.1,1,Pix,Sul,Redes Sociais,Novo,1453.1
758,2023-02-01 13:00:00,Impressora,Eletrônicos,474.46,5,Boleto Bancário,Sudeste,Redes Sociais,Novo,2372.2999999999997
759,2023-02-01 14:00:00,Monitor,Eletrônicos,2273.56,4,Pix,Nordeste,Redes Sociais,Recorrente,9094.24
760,2023-02-01 15:00:00,Teclado,Eletrônicos,4964.24,2,Pix,Nordeste,Redes Sociais,Recorrente,9928.48
761,2023-02-01 16:00:00,Impressora,Periféricos,4343.15,1,Cartão de Crédito,Sudeste,Marketplace,Novo,4343.15
762,2023-02-01 17:00:00,Monitor,Impressoras,894.31,4,PayPal,Centro-Oeste,Website,Recorrente,3577.24
763,2023-02-01 18:00:00,Monitor,Periféricos,4160.3,9,Boleto Bancário,Nordeste,Redes Sociais,Novo,37442.700000000004
764,2023-02-01 19:00:00,Mouse,Periféricos,3024.15,6,Boleto Bancário,Sudeste,Website,Recorrente,18144.9
765,2023-02-01 20:00:00,Smartwatch,Eletrônicos,3983.35,7,PayPal,Sudeste,Marketplace,Novo,27883.45
766,2023-02-01 21:00:00,Smartwatch,Acessórios,4111.24,10,Cartão de Crédito,Nordeste,Website,Recorrente,41112.399999999994
767,2023-02-01 22:00:00,Smartwatch,Eletrônicos,950.33,6,Pix,Sul,Marketplace,Recorrente,5701.9800000000005
768,2023-02-01 23:00:00,Headphone,Acessórios,3315.26,6,PayPal,Norte,Marketplace,Recorrente,19891.56
769,2023-02-02 00:00:00,Smartphone,Impressoras,1359.38,8,PayPal,Centro-Oeste,Website,Recorrente,10875.04
770,2023-02-02 01:00:00,Headphone,Impressoras,3634.72,10,Boleto Bancário,Norte,Website,Recorrente,36347.2
771,2023-02-02 02:00:00,Monitor,Fotografia,1746.22,9,Pix,Nordeste,Redes Sociais,Recorrente,15715.98
772,2023-02-02 03:00:00,Smartphone,Fotografia,2294.68,9,Pix,Sul,Redes Sociais,Recorrente,20652.12
773,2023-02-02 04:00:00,Impressora,Fotografia,2973.45,8,Pix,Norte,Redes Sociais,Recorrente,23787.6
774,2023-02-02 05:00:00,Tablet,Impressoras,1187.58,8,PayPal,Sudeste,Website,Recorrente,9500.64
775,2023-02-02 06:00:00,Headphone,Eletrônicos,1958.04,5,PayPal,Centro-Oeste,Marketplace,Recorrente,9790.2
776,2023-02-02 07:00:00,Headphone,Eletrônicos,587.42,10,Cartão de Crédito,Sudeste,Website,Recorrente,5874.2
777,2023-02-02 08:00:00,Mouse,Eletrônicos,1051.63,3,Cartão de Crédito,Norte,Marketplace,Recorrente,3154.8900000000003
778,2023-02-02 09:00:00,Smartwatch,Periféricos,4304.98,5,Boleto Bancário,Sudeste,Redes Sociais,Novo,21524.899999999998
779,2023-02-02 10:00:00,Câmera,Fotografia,2546.58,3,Boleto Bancário,Nordeste,Marketplace,Novo,7639.74
780,2023-02-02 11:00:00,Impressora,Eletrônicos,2127.99,5,PayPal,Centro-Oeste,Marketplace,Novo,10639.949999999999
781,2023-02-02 12:00:00,Câmera,Fotografia,790.33,4,Pix,Sul,Redes Sociais,Novo,3161.32
782,2023-02-02 13:00:00,Smartwatch,Fotografia,526.68,8,Pix,Nordeste,Marketplace,Novo,4213.44
783,2023-02-02 14:00:00,Smartphone,Periféricos,2405.55,6,Boleto Bancário,Sudeste,Redes Sociais,Novo,14433.300000000001
784,2023-02-02 15:00:00,Headphone,Impressoras,3093.0,5,Pix,Norte,Redes Sociais,Recorrente,15465.0
785,2023-02-02 16:00:00,Smartwatch,Eletrônicos,243.23,1,Cartão de Crédito,Norte,Website,Recorrente,243.23
786,2023-02-02 17:00:00,Headphone,Periféricos,3930.15,3,Pix,Sudeste,Marketplace,Recorrente,11790.45
787,2023-02-02 18:00:00,Monitor,Impressoras,2541.48,6,Boleto Bancário,Centro-Oeste,Redes Sociais,Recorrente,15248.880000000001
788,2023-02-02 19:00:00,Tablet,Impressoras,631.71,5,Pix,Sudeste,Website,Recorrente,3158.55
789,2023-02-02 20:00:00,Smartwatch,Eletrônicos,2437.09,8,Cartão de Crédito,Sudeste,Redes Sociais,Novo,19496.72
790,2023-02-02 21:00:00,Notebook,Fotografia,695.13,3,PayPal,Nordeste,Marketplace,Recorrente,2085.39
791,2023-02-02 22:00:00,Impressora,Acessórios,3037.2,10,Pix,Sudeste,Website,Novo,30372.0
792,2023-02-02 23:00:00,Tablet,Fotografia,4146.23,3,PayPal,Nordeste,Website,Recorrente,12438.689999999999
793,2023-02-03 00:00:00,Smartwatch,Fotografia,4490.0,9,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,40410.0
794,2023-02-03 01:00:00,Notebook,Acessórios,3885.61,5,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,19428.05
795,2023-02-03 02:00:00,Notebook,Impressoras,3263.7,3,Cartão de Crédito,Centro-Oeste,Marketplace,Recorrente,9791.099999999999
796,2023-02-03 03:00:00,Impressora,Acessórios,2634.12,3,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,7902.36
797,2023-02-03 04:00:00,Smartwatch,Acessórios,1883.37,3,Cartão de Crédito,Nordeste,Redes Sociais,Novo,5650.11
798,2023-02-03 05:00:00,Tablet,Periféricos,265.02,3,Pix,Sudeste,Website,Novo,795.06
799,2023-02-03 06:00:00,Mouse,Periféricos,2672.59,4,Cartão de Crédito,Norte,Website,Novo,10690.36
800,2023-02-03 07:00:00,Smartphone,Periféricos,1185.96,2,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,2371.92
801,2023-02-03 08:00:00,Notebook,Impressoras,4021.39,1,Boleto Bancário,Nordeste,Marketplace,Novo,4021.39
802,2023-02-03 09:00:00,Câmera,Acessórios,3958.3,6,Cartão de Crédito,Norte,Website,Recorrente,23749.800000000003
803,2023-02-03 10:00:00,Smartwatch,Eletrônicos,1937.12,10,Pix,Sudeste,Marketplace,Recorrente,19371.199999999997
804,2023-02-03 11:00:00,Mouse,Acessórios,2965.79,3,PayPal,Nordeste,Redes Sociais,Novo,8897.369999999999
805,2023-02-03 12:00:00,Mouse,Impressoras,3719.9,8,Boleto Bancário,Centro-Oeste,Website,Recorrente,29759.2
806,2023-02-03 13:00:00,Mouse,Periféricos,3819.62,5,Boleto Bancário,Nordeste,Website,Novo,19098.1
807,2023-02-03 14:00:00,Monitor,Impressoras,3498.7,6,PayPal,Nordeste,Marketplace,Novo,20992.199999999997
808,2023-02-03 15:00:00,Tablet,Periféricos,533.7,3,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,1601.1000000000001
809,2023-02-03 16:00:00,Notebook,Impressoras,712.72,4,Pix,Centro-Oeste,Marketplace,Novo,2850.88
810,2023-02-03 17:00:00,Smartwatch,Eletrônicos,2411.85,9,Cartão de Crédito,Norte,Redes Sociais,Recorrente,21706.649999999998
811,2023-02-03 18:00:00,Mouse,Periféricos,1200.94,1,PayPal,Sudeste,Redes Sociais,Novo,1200.94
812,2023-02-03 19:00:00,Smartphone,Periféricos,4302.31,6,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,25813.86
813,2023-02-03 20:00:00,Smartphone,Acessórios,1452.17,6,Boleto Bancário,Sul,Marketplace,Novo,8713.02
814,2023-02-03 21:00:00,Teclado,Impressoras,4389.99,3,PayPal,Sudeste,Redes Sociais,Novo,13169.97
815,2023-02-03 22:00:00,Mouse,Fotografia,2072.8,6,Pix,Sudeste,Marketplace,Recorrente,12436.800000000001
816,2023-02-03 23:00:00,Smartphone,Fotografia,985.65,8,Pix,Sul,Marketplace,Recorrente,7885.2
817,2023-02-04 00:00:00,Câmera,Acessórios,3560.29,9,Boleto Bancário,Sudeste,Website,Recorrente,32042.61
818,2023-02-04 01:00:00,Notebook,Impressoras,3957.64,3,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,11872.92
819,2023-02-04 02:00:00,Tablet,Eletrônicos,2911.04,9,Boleto Bancário,Nordeste,Redes Sociais,Novo,26199.36
820,2023-02-04 03:00:00,Tablet,Acessórios,633.25,5,Pix,Sul,Marketplace,Recorrente,3166.25
821,2023-02-04 04:00:00,Câmera,Periféricos,85.61,2,Pix,Sul,Redes Sociais,Recorrente,171.22
822,2023-02-04 05:00:00,Smartwatch,Eletrônicos,3290.0,1,Cartão de Crédito,Sudeste,Marketplace,Novo,3290.0
823,2023-02-04 06:00:00,Smartphone,Impressoras,3454.45,7,Pix,Sul,Marketplace,Novo,24181.149999999998
824,2023-02-04 07:00:00,Headphone,Periféricos,1613.71,8,Boleto Bancário,Centro-Oeste,Redes Sociais,Novo,12909.68
825,2023-02-04 08:00:00,Smartphone,Fotografia,1843.24,3,Boleto Bancário,Norte,Marketplace,Novo,5529.72
826,2023-02-04 09:00:00,Impressora,Impressoras,816.15,8,Boleto Bancário,Sudeste,Marketplace,Novo,6529.2
827,2023-02-04 10:00:00,Teclado,Periféricos,3275.3,6,PayPal,Sudeste,Website,Novo,19651.800000000003
828,2023-02-04 11:00:00,Câmera,Impressoras,1305.48,3,Pix,Centro-Oeste,Website,Novo,3916.44
829,2023-02-04 12:00:00,Câmera,Periféricos,4282.14,1,Pix,Sudeste,Redes Sociais,Recorrente,4282.14
830,2023-02-04 13:00:00,Câmera,Impressoras,2146.63,9,Boleto Bancário,Sudeste,Website,Novo,19319.670000000002
831,2023-02-04 14:00:00,Headphone,Fotografia,1859.94,9,PayPal,Sudeste,Marketplace,Recorrente,16739.46
832,2023-02-04 15:00:00,Impressora,Acessórios,1414.02,6,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,8484.119999999999
833,2023-02-04 16:00:00,Teclado,Periféricos,3419.0,5,Pix,Sudeste,Marketplace,Novo,17095.0
834,2023-02-04 17:00:00,Mouse,Periféricos,3787.11,8,PayPal,Centro-Oeste,Redes Sociais,Novo,30296.88
835,2023-02-04 18:00:00,Mouse,Fotografia,2095.48,5,Boleto Bancário,Centro-Oeste,Marketplace,Novo,10477.4
836,2023-02-04 19:00:00,Smartwatch,Acessórios,3929.75,10,Cartão de Crédito,Norte,Redes Sociais,Recorrente,39297.5
837,2023-02-04 20:00:00,Câmera,Impressoras,2438.22,3,Boleto Bancário,Nordeste,Website,Novo,7314.66
838,2023-02-04 21:00:00,Teclado,Periféricos,1882.55,10,Pix,Centro-Oeste,Website,Recorrente,18825.5
839,2023-02-04 22:00:00,Smartwatch,Acessórios,2796.81,8,Cartão de Crédito,Sul,Redes Sociais,Recorrente,22374.48
840,2023-02-04 23:00:00,Câmera,Impressoras,1306.2,6,Pix,Sul,Website,Recorrente,7837.200000000001
841,2023-02-05 00:00:00,Câmera,Periféricos,1567.93,2,Boleto Bancário,Norte,Marketplace,Recorrente,3135.86
842,2023-02-05 01:00:00,Notebook,Periféricos,1754.56,8,PayPal,Nordeste,Redes Sociais,Recorrente,14036.48
843,2023-02-05 02:00:00,Câmera,Impressoras,3542.2,1,Pix,Sudeste,Redes Sociais,Novo,3542.2
844,2023-02-05 03:00:00,Smartphone,Fotografia,3692.12,3,Pix,Sul,Redes Sociais,Recorrente,11076.36
845,2023-02-05 04:00:00,Headphone,Acessórios,4282.24,9,Pix,Centro-Oeste,Website,Recorrente,38540.159999999996
846,2023-02-05 05:00:00,Headphone,Periféricos,3313.45,2,Cartão de Crédito,Sul,Redes Sociais,Novo,6626.9
847,2023-02-05 06:00:00,Smartwatch,Impressoras,3751.68,5,Cartão de Crédito,Norte,Website,Novo,18758.399999999998
848,2023-02-05 07:00:00,Smartphone,Periféricos,2260.64,1,PayPal,Nordeste,Website,Novo,2260.64
849,2023-02-05 08:00:00,Tablet,Impressoras,3511.59,7,Pix,Nordeste,Redes Sociais,Novo,24581.13
850,2023-02-05 09:00:00,Headphone,Periféricos,850.89,10,PayPal,Sudeste,Marketplace,Recorrente,8508.9
851,2023-02-05 10:00:00,Tablet,Eletrônicos,1111.57,4,PayPal,Norte,Website,Novo,4446.28
852,2023-02-05 11:00:00,Impressora,Fotografia,2032.78,8,Pix,Norte,Website,Recorrente,16262.24
853,2023-02-05 12:00:00,Smartphone,Acessórios,1725.27,6,Boleto Bancário,Sul,Marketplace,Novo,10351.619999999999
854,2023-02-05 13:00:00,Tablet,Fotografia,2775.35,2,Pix,Norte,Website,Recorrente,5550.7
855,2023-02-05 14:00:00,Notebook,Fotografia,3500.43,6,Boleto Bancário,Nordeste,Marketplace,Recorrente,21002.579999999998
856,2023-02-05 15:00:00,Teclado,Acessórios,3548.61,1,Boleto Bancário,Nordeste,Marketplace,Novo,3548.61
857,2023-02-05 16:00:00,Mouse,Fotografia,845.65,10,Pix,Centro-Oeste,Marketplace,Novo,8456.5
858,2023-02-05 17:00:00,Câmera,Eletrônicos,4824.62,4,Pix,Centro-Oeste,Website,Novo,19298.48
859,2023-02-05 18:00:00,Mouse,Impressoras,76.19,10,Pix,Nordeste,Marketplace,Recorrente,761.9
860,2023-02-05 19:00:00,Smartwatch,Acessórios,500.89,9,Boleto Bancário,Sul,Website,Novo,4508.01
861,2023-02-05 20:00:00,Notebook,Impressoras,769.38,4,Cartão de Crédito,Sudeste,Redes Sociais,Novo,3077.52
862,2023-02-05 21:00:00,Headphone,Periféricos,4633.02,5,Pix,Centro-Oeste,Website,Novo,23165.100000000002
863,2023-02-05 22:00:00,Smartwatch,Eletrônicos,2205.12,4,Cartão de Crédito,Centro-Oeste,Website,Recorrente,8820.48
864,2023-02-05 23:00:00,Smartwatch,Impressoras,367.2,1,Boleto Bancário,Sudeste,Website,Recorrente,367.2
865,2023-02-06 00:00:00,Mouse,Impressoras,1147.76,2,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,2295.52
866,2023-02-06 01:00:00,Smartphone,Acessórios,446.2,9,PayPal,Norte,Marketplace,Recorrente,4015.7999999999997
867,2023-02-06 02:00:00,Headphone,Periféricos,236.89,8,PayPal,Sul,Website,Novo,1895.12
868,2023-02-06 03:00:00,Smartwatch,Acessórios,1952.41,2,Cartão de Crédito,Sul,Website,Novo,3904.82
869,2023-02-06 04:00:00,Câmera,Periféricos,4923.02,9,Boleto Bancário,Sudeste,Website,Recorrente,44307.18000000001
870,2023-02-06 05:00:00,Headphone,Acessórios,3089.13,7,Pix,Sudeste,Website,Recorrente,21623.91
871,2023-02-06 06:00:00,Teclado,Impressoras,2628.98,4,Pix,Nordeste,Marketplace,Novo,10515.92
872,2023-02-06 07:00:00,Smartphone,Impressoras,3572.45,8,Cartão de Crédito,Sudeste,Website,Recorrente,28579.6
873,2023-02-06 08:00:00,Impressora,Eletrônicos,3007.49,6,PayPal,Sul,Redes Sociais,Novo,18044.94
874,2023-02-06 09:00:00,Headphone,Impressoras,4731.29,10,Cartão de Crédito,Sudeste,Website,Recorrente,47312.9
875,2023-02-06 10:00:00,Tablet,Fotografia,4110.13,10,Cartão de Crédito,Sul,Website,Recorrente,41101.3
876,2023-02-06 11:00:00,Smartwatch,Impressoras,3219.44,9,PayPal,Nordeste,Redes Sociais,Recorrente,28974.96
877,2023-02-06 12:00:00,Tablet,Fotografia,2222.91,1,Pix,Nordeste,Redes Sociais,Novo,2222.91
878,2023-02-06 13:00:00,Smartphone,Impressoras,1048.45,6,Pix,Sul,Marketplace,Recorrente,6290.700000000001
879,2023-02-06 14:00:00,Notebook,Fotografia,3301.58,7,Boleto Bancário,Nordeste,Website,Novo,23111.059999999998
880,2023-02-06 15:00:00,Tablet,Fotografia,4029.35,3,PayPal,Sudeste,Marketplace,Novo,12088.05
881,2023-02-06 16:00:00,Smartwatch,Impressoras,1465.73,7,Boleto Bancário,Centro-Oeste,Website,Novo,10260.11
882,2023-02-06 17:00:00,Câmera,Fotografia,216.37,6,Cartão de Crédito,Sul,Marketplace,Recorrente,1298.22
883,2023-02-06 18:00:00,Câmera,Eletrônicos,3017.6,7,Pix,Norte,Website,Recorrente,21123.2
884,2023-02-06 19:00:00,Smartwatch,Periféricos,2603.28,6,Cartão de Crédito,Norte,Marketplace,Novo,15619.68
885,2023-02-06 20:00:00,Mouse,Fotografia,1196.77,1,Cartão de Crédito,Norte,Redes Sociais,Novo,1196.77
886,2023-02-06 21:00:00,Smartphone,Fotografia,888.94,5,Pix,Centro-Oeste,Redes Sociais,Novo,4444.700000000001
887,2023-02-06 22:00:00,Mouse,Eletrônicos,228.5,6,Pix,Centro-Oeste,Marketplace,Recorrente,1371.0
888,2023-02-06 23:00:00,Smartwatch,Eletrônicos,1234.32,6,PayPal,Nordeste,Redes Sociais,Recorrente,7405.92
889,2023-02-07 00:00:00,Teclado,Acessórios,51.42,5,Pix,Sul,Website,Novo,257.1
890,2023-02-07 01:00:00,Smartwatch,Periféricos,829.35,8,Boleto Bancário,Norte,Marketplace,Recorrente,6634.8
891,2023-02-07 02:00:00,Impressora,Acessórios,4984.24,9,Pix,Sudeste,Redes Sociais,Recorrente,44858.159999999996
892,2023-02-07 03:00:00,Impressora,Fotografia,3909.38,2,Cartão de Crédito,Sul,Marketplace,Novo,7818.76
893,2023-02-07 04:00:00,Mouse,Eletrônicos,1797.98,4,Cartão de Crédito,Sul,Marketplace,Recorrente,7191.92
894,2023-02-07 05:00:00,Mouse,Fotografia,2005.96,8,PayPal,Centro-Oeste,Redes Sociais,Novo,16047.68
895,2023-02-07 06:00:00,Smartphone,Impressoras,2951.1,7,Cartão de Crédito,Nordeste,Website,Recorrente,20657.7
896,2023-02-07 07:00:00,Câmera,Periféricos,2612.83,8,Boleto Bancário,Nordeste,Website,Recorrente,20902.64
897,2023-02-07 08:00:00,Notebook,Impressoras,3697.78,5,PayPal,Norte,Marketplace,Novo,18488.9
898,2023-02-07 09:00:00,Teclado,Eletrônicos,389.66,3,Pix,Norte,Website,Recorrente,1168.98
899,2023-02-07 10:00:00,Monitor,Eletrônicos,496.32,7,Pix,Sul,Marketplace,Novo,3474.24
900,2023-02-07 11:00:00,Câmera,Eletrônicos,1458.24,7,Pix,Nordeste,Website,Recorrente,10207.68
901,2023-02-07 12:00:00,Smartwatch,Periféricos,4157.34,3,Cartão de Crédito,Sul,Marketplace,Recorrente,12472.02
902,2023-02-07 13:00:00,Notebook,Acessórios,4579.29,10,Cartão de Crédito,Sudeste,Marketplace,Novo,45792.9
903,2023-02-07 14:00:00,Smartphone,Fotografia,1773.07,10,Boleto Bancário,Centro-Oeste,Marketplace,Novo,17730.7
904,2023-02-07 15:00:00,Headphone,Fotografia,4818.27,2,Pix,Nordeste,Redes Sociais,Novo,9636.54
905,2023-02-07 16:00:00,Câmera,Fotografia,1418.71,3,Boleto Bancário,Sul,Redes Sociais,Recorrente,4256.13
906,2023-02-07 17:00:00,Câmera,Fotografia,3051.5,4,Pix,Centro-Oeste,Marketplace,Recorrente,12206.0
907,2023-02-07 18:00:00,Notebook,Fotografia,1012.9,5,PayPal,Norte,Redes Sociais,Recorrente,5064.5
908,2023-02-07 19:00:00,Smartwatch,Acessórios,4652.08,8,Boleto Bancário,Sudeste,Marketplace,Recorrente,37216.64
909,2023-02-07 20:00:00,Câmera,Impressoras,2895.79,9,Boleto Bancário,Sul,Redes Sociais,Recorrente,26062.11
910,2023-02-07 21:00:00,Notebook,Periféricos,1342.48,6,Cartão de Crédito,Nordeste,Website,Novo,8054.88
911,2023-02-07 22:00:00,Tablet,Impressoras,2065.32,2,Cartão de Crédito,Sudeste,Marketplace,Recorrente,4130.64
912,2023-02-07 23:00:00,Mouse,Impressoras,577.0,10,Boleto Bancário,Sudeste,Marketplace,Recorrente,5770.0
913,2023-02-08 00:00:00,Impressora,Fotografia,408.31,7,PayPal,Sul,Redes Sociais,Novo,2858.17
914,2023-02-08 01:00:00,Mouse,Fotografia,1506.55,2,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,3013.1
915,2023-02-08 02:00:00,Smartwatch,Acessórios,4737.73,1,Pix,Nordeste,Redes Sociais,Novo,4737.73
916,2023-02-08 03:00:00,Tablet,Periféricos,4024.56,7,Boleto Bancário,Sul,Website,Novo,28171.92
917,2023-02-08 04:00:00,Câmera,Eletrônicos,4785.71,5,Cartão de Crédito,Centro-Oeste,Website,Novo,23928.55
918,2023-02-08 05:00:00,Teclado,Impressoras,4386.76,7,Cartão de Crédito,Sudeste,Redes Sociais,Novo,30707.32
919,2023-02-08 06:00:00,Mouse,Eletrônicos,4075.08,3,PayPal,Nordeste,Website,Recorrente,12225.24
920,2023-02-08 07:00:00,Smartphone,Periféricos,2895.72,9,Boleto Bancário,Norte,Website,Recorrente,26061.48
921,2023-02-08 08:00:00,Mouse,Impressoras,3486.25,8,Pix,Nordeste,Marketplace,Novo,27890.0
922,2023-02-08 09:00:00,Monitor,Eletrônicos,4831.97,10,PayPal,Centro-Oeste,Marketplace,Recorrente,48319.700000000004
923,2023-02-08 10:00:00,Teclado,Eletrônicos,2837.68,3,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,8513.039999999999
